#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
Chr2	235500000	236000000	0.514088	0.485912	127158	120332	122624	129886	0	0	500000
Chr2	236000000	236500000	0.518122	0.481878	128063	119534	121405	130998	0	0	500000
Chr2	236500000	237000000	0.516722	0.482278	129712	120319	120820	128649	500	0	500000
Chr2	237000000	237500000	0.515670	0.484330	130331	122204	119961	127504	0	0	500000
Chr2	237500000	238000000	0.509630	0.490370	126799	121884	123301	128016	0	0	500000
Chr2	238000000	238500000	0.509380	0.490620	126417	120755	124555	128273	0	0	500000
Chr2	238500000	239000000	0.511830	0.488170	128378	123220	120865	127537	0	0	500000
Chr2	239000000	239500000	0.519622	0.478378	130801	119834	119355	129010	1000	0	500000
Chr2	239500000	240000000	0.509838	0.489162	128266	122767	121814	126653	500	0	500000
Chr2	240000000	240500000	0.543494	0.455506	135338	113488	114265	136409	500	0	500000
Chr2	240500000	241000000	0.531348	0.467652	133330	118897	114929	132344	500	0	500000
Chr2	241000000	241500000	0.503064	0.496936	125926	124785	123683	125606	0	0	500000
Chr2	241500000	242000000	0.506080	0.492920	123777	122259	124201	129263	500	0	500000
Chr2	242000000	242500000	0.511402	0.487598	126495	119851	123948	129206	500	0	500000
Chr2	242500000	243000000	0.526716	0.473284	129611	119608	117034	133747	0	0	500000
Chr2	243000000	243500000	0.516020	0.483980	127668	122278	119712	130342	0	0	500000
Chr2	243500000	244000000	0.494954	0.504046	121696	126709	125314	125781	500	0	500000
Chr2	244000000	244500000	0.486084	0.513916	125135	128557	128401	117907	0	0	500000
Chr2	244500000	245000000	0.487836	0.512164	122071	129805	126277	121847	0	0	500000
Chr2	245000000	245500000	0.493962	0.506038	123477	127252	125767	123504	0	0	500000
Chr2	245500000	246000000	0.510930	0.489070	128467	123966	120569	126998	0	0	500000
Chr2	246000000	246500000	0.493806	0.506194	122944	126826	126271	123959	0	0	500000
Chr2	246500000	247000000	0.488058	0.511942	125036	126875	129096	118993	0	0	500000
Chr2	247000000	247500000	0.487320	0.510680	120397	128685	126655	123263	1000	0	500000
Chr2	247500000	248000000	0.487152	0.512848	125078	128503	127921	118498	0	0	500000
Chr2	248000000	248500000	0.487036	0.512964	120912	128336	128146	122606	0	0	500000
Chr2	248500000	249000000	0.492760	0.507240	121442	126811	126809	124938	0	0	500000
Chr2	249000000	249500000	0.488370	0.510630	120144	127242	128073	124041	500	0	500000
Chr2	249500000	250000000	0.485154	0.514846	119368	129461	127962	123209	0	0	500000
Chr2	250000000	250500000	0.488360	0.510640	122573	128245	127075	121607	500	0	500000
Chr2	250500000	251000000	0.481950	0.517050	120889	129627	128898	120086	500	0	500000
Chr2	251000000	251500000	0.477968	0.522032	119727	129957	131059	119257	0	0	500000
Chr2	251500000	252000000	0.492850	0.506150	123807	125933	127142	122618	500	0	500000
Chr2	252000000	252500000	0.471488	0.526512	118538	130336	132920	117206	1000	0	500000
Chr2	252500000	253000000	0.477566	0.522434	121820	131503	129714	116963	0	0	500000
Chr2	253000000	253500000	0.487752	0.512248	124249	126335	129789	119627	0	0	500000
Chr2	253500000	254000000	0.488524	0.511476	121745	126829	128909	122517	0	0	500000
Chr2	254000000	254500000	0.487112	0.512888	119562	128355	128089	123994	0	0	500000
Chr2	254500000	255000000	0.480886	0.517114	121534	129061	129496	118909	1000	0	500000
Chr2	255000000	255500000	0.492318	0.507682	122510	127637	126204	123649	0	0	500000
Chr2	255500000	256000000	0.490922	0.508078	123573	125713	128326	121888	500	0	500000
Chr2	256000000	256500000	0.488914	0.510086	121212	126527	128516	123245	500	0	500000
Chr2	256500000	257000000	0.484958	0.515042	118274	129754	127767	124205	0	0	500000
Chr2	257000000	257500000	0.474600	0.525400	116661	129835	132865	120639	0	0	500000
Chr2	257500000	258000000	0.460830	0.539170	114502	134509	135076	115913	0	0	500000
Chr2	258000000	258436694	0.501942	0.495768	104613	110845	105654	114582	1000	0	436694
Chr3	0	500000	0.457464	0.540536	117092	132163	138105	111640	1000	0	500000
Chr3	500000	1000000	0.442098	0.556902	109725	138299	140152	111324	500	0	500000
Chr3	1000000	1500000	0.488150	0.511850	121791	128372	127553	122284	0	0	500000
Chr3	1500000	2000000	0.496948	0.503052	122797	126480	125046	125677	0	0	500000
Chr3	2000000	2500000	0.506046	0.493954	124752	124518	122459	128271	0	0	500000
Chr3	2500000	3000000	0.491578	0.508422	122833	127403	126808	122956	0	0	500000
Chr3	3000000	3500000	0.493038	0.506962	124465	126617	126864	122054	0	0	500000
Chr3	3500000	4000000	0.489440	0.508560	120844	126924	127356	123876	1000	0	500000
Chr3	4000000	4500000	0.476132	0.523868	118474	130767	131167	119592	0	0	500000
Chr3	4500000	5000000	0.485800	0.514200	118332	126894	130206	124568	0	0	500000
Chr3	5000000	5500000	0.484964	0.514036	119074	127030	129988	123408	500	0	500000
Chr3	5500000	6000000	0.495910	0.501090	122809	124049	126496	125146	1500	0	500000
Chr3	6000000	6500000	0.499128	0.500872	125989	123589	126847	123575	0	0	500000
Chr3	6500000	7000000	0.498506	0.501494	125103	125221	125526	124150	0	0	500000
Chr3	7000000	7500000	0.496744	0.501256	126333	125751	124877	122039	1000	0	500000
Chr3	7500000	8000000	0.494164	0.505836	124661	126627	126291	122421	0	0	500000
Chr3	8000000	8500000	0.500522	0.499478	123938	125740	123999	126323	0	0	500000
Chr3	8500000	9000000	0.499664	0.500336	124601	124026	126142	125231	0	0	500000
Chr3	9000000	9500000	0.495388	0.502612	126000	125872	125434	121694	1000	0	500000
Chr3	9500000	10000000	0.508502	0.491498	124837	121409	124340	129414	0	0	500000
Chr3	10000000	10500000	0.494660	0.504340	120252	125627	126543	127078	500	0	500000
Chr3	10500000	11000000	0.497032	0.501968	121637	125090	125894	126879	500	0	500000
Chr3	11000000	11500000	0.495426	0.504574	123964	127655	124632	123749	0	0	500000
Chr3	11500000	12000000	0.500884	0.497116	125056	122558	126000	125386	1000	0	500000
Chr3	12000000	12500000	0.501020	0.498980	124663	123243	126247	125847	0	0	500000
Chr3	12500000	13000000	0.509846	0.490154	129476	121997	123080	125447	0	0	500000
Chr3	13000000	13500000	0.500900	0.499100	126320	125564	123986	124130	0	0	500000
Chr3	13500000	14000000	0.512632	0.485368	130546	120767	121917	125770	1000	0	500000
Chr3	14000000	14500000	0.514086	0.485914	131563	121899	121058	125480	0	0	500000
Chr3	14500000	15000000	0.512710	0.487290	128948	121971	121674	127407	0	0	500000
Chr3	15000000	15500000	0.519942	0.479058	130918	120235	119294	129053	500	0	500000
Chr3	15500000	16000000	0.515656	0.484344	130389	120724	121448	127439	0	0	500000
Chr3	16000000	16500000	0.515842	0.483158	128273	121647	119932	129648	500	0	500000
Chr3	16500000	17000000	0.516692	0.483308	131662	120039	121615	126684	0	0	500000
Chr3	17000000	17500000	0.515670	0.484330	129721	121765	120400	128114	0	0	500000
Chr3	17500000	18000000	0.517014	0.482986	131887	121519	119974	126620	0	0	500000
Chr3	18000000	18500000	0.519838	0.480162	131890	120834	119247	128029	0	0	500000
Chr3	18500000	19000000	0.515348	0.482652	131026	121551	119775	126648	1000	0	500000
Chr3	19000000	19500000	0.518972	0.481028	131146	120293	120221	128340	0	0	500000
Chr3	19500000	20000000	0.515436	0.484564	128644	120978	121304	129074	0	0	500000
Chr3	20000000	20500000	0.537322	0.462678	133112	112442	118897	135549	0	0	500000
Chr3	20500000	21000000	0.537542	0.462458	135674	113442	117787	133097	0	0	500000
Chr3	21000000	21500000	0.533084	0.466916	134160	116938	116520	132382	0	0	500000
Chr3	21500000	22000000	0.523470	0.476530	131482	119251	119014	130253	0	0	500000
Chr3	22000000	22500000	0.519018	0.479982	131603	121013	118978	127906	500	0	500000
Chr3	22500000	23000000	0.515020	0.482980	128621	122377	119113	128889	1000	0	500000
Chr3	23000000	23500000	0.520042	0.479958	129640	119451	120528	130381	0	0	500000
Chr3	23500000	24000000	0.520922	0.479078	130790	119549	119990	129671	0	0	500000
Chr3	24000000	24500000	0.523404	0.475596	130185	118180	119618	131517	500	0	500000
Chr3	24500000	25000000	0.529890	0.470110	129037	116180	118875	135908	0	0	500000
Chr3	25000000	25500000	0.525208	0.473792	132510	119355	117541	130094	500	0	500000
Chr3	25500000	26000000	0.529064	0.470936	134166	117556	117912	130366	0	0	500000
Chr3	26000000	26500000	0.529236	0.469764	131917	117604	117278	132701	500	0	500000
Chr3	26500000	27000000	0.531752	0.467248	133315	117697	115927	132561	500	0	500000
Chr3	27000000	27500000	0.529712	0.469288	133098	117281	117363	131758	500	0	500000
Chr3	27500000	28000000	0.543648	0.456352	135945	112802	115374	135879	0	0	500000
Chr3	28000000	28500000	0.542230	0.457770	134521	114846	114039	136594	0	0	500000
Chr3	28500000	29000000	0.538112	0.461888	133339	115615	115329	135717	0	0	500000
Chr3	29000000	29500000	0.540732	0.459268	134208	112231	117403	136158	0	0	500000
Chr3	29500000	30000000	0.537340	0.461660	132757	115439	115391	135913	500	0	500000
Chr3	30000000	30500000	0.540604	0.457396	134525	115314	113384	135777	1000	0	500000
Chr3	30500000	31000000	0.551506	0.448494	135871	112193	112054	139882	0	0	500000
Chr3	31000000	31500000	0.547016	0.451984	136105	112476	113516	137403	500	0	500000
Chr3	31500000	32000000	0.541208	0.458792	134219	114968	114428	136385	0	0	500000
Chr3	32000000	32500000	0.545446	0.454554	135861	112645	114632	136862	0	0	500000
Chr3	32500000	33000000	0.538702	0.460298	135279	115807	114342	134072	500	0	500000
Chr3	33000000	33500000	0.543644	0.455356	137857	114449	113229	133965	500	0	500000
Chr3	33500000	34000000	0.558944	0.441056	138695	109606	110922	140777	0	0	500000
Chr3	34000000	34500000	0.541514	0.458486	137661	114918	114325	133096	0	0	500000
Chr3	34500000	35000000	0.554444	0.443556	141163	111886	109892	136059	1000	0	500000
Chr3	35000000	35500000	0.541548	0.458452	134851	114588	114638	135923	0	0	500000
Chr3	35500000	36000000	0.560438	0.439562	136901	109288	110493	143318	0	0	500000
Chr3	36000000	36500000	0.542790	0.457210	134923	114005	114600	136472	0	0	500000
Chr3	36500000	37000000	0.547520	0.451480	138926	113556	112184	134834	500	0	500000
Chr3	37000000	37500000	0.563200	0.435800	138467	108514	109386	143133	500	0	500000
Chr3	37500000	38000000	0.575276	0.424724	144997	106891	105471	142641	0	0	500000
Chr3	38000000	38500000	0.561372	0.438628	141213	110104	109210	139473	0	0	500000
Chr3	38500000	39000000	0.545956	0.454044	136546	112199	114823	136432	0	0	500000
Chr3	39000000	39500000	0.562368	0.437632	142370	110063	108753	138814	0	0	500000
Chr3	39500000	40000000	0.552158	0.446842	140094	113106	110315	135985	500	0	500000
Chr3	40000000	40500000	0.559046	0.440954	142488	112252	108225	137035	0	0	500000
Chr3	40500000	41000000	0.552570	0.446430	137453	110724	112491	138832	500	0	500000
Chr3	41000000	41500000	0.546028	0.453972	138071	112726	114260	134943	0	0	500000
Chr3	41500000	42000000	0.555380	0.444620	138354	111041	111269	139336	0	0	500000
Chr3	42000000	42500000	0.559318	0.440682	139616	108758	111583	140043	0	0	500000
Chr3	42500000	43000000	0.552410	0.447590	140161	112421	111374	136044	0	0	500000
Chr3	43000000	43500000	0.548280	0.451720	136903	113419	112441	137237	0	0	500000
Chr3	43500000	44000000	0.566330	0.433670	139172	105505	111330	143993	0	0	500000
Chr3	44000000	44500000	0.572720	0.427280	141003	106335	107305	145357	0	0	500000
Chr3	44500000	45000000	0.557494	0.440506	140172	109401	110852	138575	1000	0	500000
Chr3	45000000	45500000	0.554476	0.445524	136096	111522	111240	141142	0	0	500000
Chr3	45500000	46000000	0.577690	0.422310	140574	104440	106715	148271	0	0	500000
Chr3	46000000	46500000	0.573358	0.426642	145639	106871	106450	141040	0	0	500000
Chr3	46500000	47000000	0.557598	0.442402	140521	111150	110051	138278	0	0	500000
Chr3	47000000	47500000	0.540870	0.458130	135332	112308	116757	135103	500	0	500000
Chr3	47500000	48000000	0.546122	0.453878	134718	112079	114860	138343	0	0	500000
Chr3	48000000	48500000	0.545810	0.454190	134190	114019	113076	138715	0	0	500000
Chr3	48500000	49000000	0.559952	0.440048	138774	110392	109632	141202	0	0	500000
Chr3	49000000	49500000	0.554728	0.442272	137419	109472	111664	139945	1500	0	500000
Chr3	49500000	50000000	0.553700	0.446300	136902	110831	112319	139948	0	0	500000
Chr3	50000000	50500000	0.566204	0.432796	141355	106414	109984	141747	500	0	500000
Chr3	50500000	51000000	0.560534	0.437466	137929	108840	109893	142338	1000	0	500000
Chr3	51000000	51500000	0.552762	0.447238	138436	112511	111108	137945	0	0	500000
Chr3	51500000	52000000	0.574042	0.425958	140641	104893	108086	146380	0	0	500000
Chr3	52000000	52500000	0.573876	0.425124	139763	105956	106606	147175	500	0	500000
Chr3	52500000	53000000	0.557878	0.442122	142432	111600	109461	136507	0	0	500000
Chr3	53000000	53500000	0.562130	0.437870	141605	109433	109502	139460	0	0	500000
Chr3	53500000	54000000	0.554384	0.445616	136387	110437	112371	140805	0	0	500000
Chr3	54000000	54500000	0.549146	0.450854	136713	113807	111620	137860	0	0	500000
Chr3	54500000	55000000	0.563726	0.436274	142332	107331	110806	139531	0	0	500000
Chr3	55000000	55500000	0.571136	0.428864	145178	107829	106603	140390	0	0	500000
Chr3	55500000	56000000	0.568144	0.431856	142619	107972	107956	141453	0	0	500000
Chr3	56000000	56500000	0.572852	0.427148	143566	104998	108576	142860	0	0	500000
Chr3	56500000	57000000	0.560220	0.439780	139610	107851	112039	140500	0	0	500000
Chr3	57000000	57500000	0.565318	0.432682	140686	108560	107781	141973	1000	0	500000
Chr3	57500000	58000000	0.566830	0.432170	142502	106726	109359	140913	500	0	500000
Chr3	58000000	58500000	0.562866	0.437134	139583	110209	108358	141850	0	0	500000
Chr3	58500000	59000000	0.559492	0.440508	139770	112043	108211	139976	0	0	500000
Chr3	59000000	59500000	0.561152	0.437848	138783	109419	109505	141793	500	0	500000
Chr3	59500000	60000000	0.570414	0.429586	143652	107333	107460	141555	0	0	500000
Chr3	60000000	60500000	0.568078	0.431922	142569	108034	107927	141470	0	0	500000
Chr3	60500000	61000000	0.568708	0.431292	140438	108908	106738	143916	0	0	500000
Chr3	61000000	61500000	0.565908	0.434092	144640	108801	108245	138314	0	0	500000
Chr3	61500000	62000000	0.559458	0.440542	139618	109904	110367	140111	0	0	500000
Chr3	62000000	62500000	0.560812	0.439188	139653	109343	110251	140753	0	0	500000
Chr3	62500000	63000000	0.556526	0.443474	135791	111198	110539	142472	0	0	500000
Chr3	63000000	63500000	0.555240	0.444760	138360	110443	111937	139260	0	0	500000
Chr3	63500000	64000000	0.562268	0.436732	138441	107493	110873	142693	500	0	500000
Chr3	64000000	64500000	0.566322	0.433678	140283	107552	109287	142878	0	0	500000
Chr3	64500000	65000000	0.559600	0.440400	138195	109229	110971	141605	0	0	500000
Chr3	65000000	65500000	0.566366	0.433634	139672	107188	109629	143511	0	0	500000
Chr3	65500000	66000000	0.569926	0.430074	142401	108426	106611	142562	0	0	500000
Chr3	66000000	66500000	0.564214	0.435786	142378	108043	109850	139729	0	0	500000
Chr3	66500000	67000000	0.568716	0.431284	143713	107494	108148	140645	0	0	500000
Chr3	67000000	67500000	0.561446	0.436554	139604	109527	108750	141119	1000	0	500000
Chr3	67500000	68000000	0.564196	0.435804	141341	107129	110773	140757	0	0	500000
Chr3	68000000	68500000	0.564194	0.434806	142963	109650	107753	139134	500	0	500000
Chr3	68500000	69000000	0.564190	0.435810	142019	108699	109206	140076	0	0	500000
Chr3	69000000	69500000	0.552350	0.447650	135979	112333	111492	140196	0	0	500000
Chr3	69500000	70000000	0.546656	0.453344	133340	113434	113238	139988	0	0	500000
Chr3	70000000	70500000	0.551576	0.448424	138666	109092	115120	137122	0	0	500000
Chr3	70500000	71000000	0.564746	0.435254	139897	109073	108554	142476	0	0	500000
Chr3	71000000	71500000	0.548566	0.451434	135167	113028	112689	139116	0	0	500000
Chr3	71500000	72000000	0.565236	0.434764	140990	107712	109670	141628	0	0	500000
Chr3	72000000	72500000	0.566772	0.433228	143362	109252	107362	140024	0	0	500000
Chr3	72500000	73000000	0.569786	0.430214	145511	109116	105991	139382	0	0	500000
Chr3	73000000	73500000	0.560726	0.438274	141658	109381	109756	138705	500	0	500000
Chr3	73500000	74000000	0.557378	0.442622	140226	109655	111656	138463	0	0	500000
Chr3	74000000	74500000	0.566696	0.433304	141987	107992	108660	141361	0	0	500000
Chr3	74500000	75000000	0.577370	0.422630	143226	105731	105584	145459	0	0	500000
Chr3	75000000	75500000	0.553250	0.446750	137367	112509	110866	139258	0	0	500000
Chr3	75500000	76000000	0.563432	0.436568	140743	110615	107669	140973	0	0	500000
Chr3	76000000	76500000	0.566036	0.431964	139185	107392	108590	143833	1000	0	500000
Chr3	76500000	77000000	0.562822	0.437178	140112	110398	108191	141299	0	0	500000
Chr3	77000000	77500000	0.561796	0.437204	139257	109722	108880	141641	500	0	500000
Chr3	77500000	78000000	0.567634	0.432366	139460	109551	106632	144357	0	0	500000
Chr3	78000000	78500000	0.575094	0.423906	141821	105287	106666	145726	500	0	500000
Chr3	78500000	79000000	0.575942	0.424058	144133	104958	107071	143838	0	0	500000
Chr3	79000000	79500000	0.574180	0.425820	144298	106645	106265	142792	0	0	500000
Chr3	79500000	80000000	0.579452	0.420548	147698	106177	104097	142028	0	0	500000
Chr3	80000000	80500000	0.564054	0.435946	142020	109775	108198	140007	0	0	500000
Chr3	80500000	81000000	0.567012	0.432988	142849	108512	107982	140657	0	0	500000
Chr3	81000000	81500000	0.563966	0.436034	138556	109957	108060	143427	0	0	500000
Chr3	81500000	82000000	0.558400	0.441600	140822	109740	111060	138378	0	0	500000
Chr3	82000000	82500000	0.563980	0.436020	140528	108499	109511	141462	0	0	500000
Chr3	82500000	83000000	0.574936	0.425064	142021	105972	106560	145447	0	0	500000
Chr3	83000000	83500000	0.556210	0.443790	136529	112921	108974	141576	0	0	500000
Chr3	83500000	84000000	0.567716	0.431284	142078	107855	107787	141780	500	0	500000
Chr3	84000000	84500000	0.558020	0.441980	138725	110786	110204	140285	0	0	500000
Chr3	84500000	85000000	0.567524	0.432476	140783	108962	107276	142979	0	0	500000
Chr3	85000000	85500000	0.564848	0.435152	141979	107677	109899	140445	0	0	500000
Chr3	85500000	86000000	0.571816	0.428184	143824	107818	106274	142084	0	0	500000
Chr3	86000000	86500000	0.566378	0.433622	138838	108544	108267	144351	0	0	500000
Chr3	86500000	87000000	0.569750	0.429250	143690	108023	106602	141185	500	0	500000
